Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah)
6680,	09/25/2022 06:16:28.612,226214.8385,150.0016,1,19,-0.1000171,3.25722,-0.325777698462,0.1764857,0.004166736,3.367345,2.43801,,-0.000154400695464574,,0.148257300257683,8.54985809326172
6681,	09/25/2022 06:16:58.611,226244.8371,180.0002,1,19,-0.1000152,3.255251,-0.3255745798152,0.1764857,0.005000105,3.367345,2.440724,,-0.000069507717853412,,,
6682,	09/25/2022 06:17:28.612,226274.8377,210.0008,1,19,-0.100017,3.254093,-0.325464619581,0.1764857,0.005833387,3.367345,2.443436,,-0.0000360743397322949,,0,
6683,	09/25/2022 06:17:58.612,226304.8378,240.0009,1,19,-0.100014,3.253467,-0.325392248538,0.1764857,0.006666762,3.367345,2.446148,,-0.0000451236810476985,,0.485116988420486,
6684,	09/25/2022 06:18:28.612,226334.8379,270.001,1,19,-0.1000176,3.25272,-0.325329247872,0.1764857,0.007500259,3.367345,2.448859,,-0.0000115771699711331,,,0
6685,	09/25/2022 06:18:58.611,226364.8371,300.0002,1,19,-0.1000137,3.25228,-0.325272556236,0.1764857,0.008333571,3.367345,2.45157,,-0.0000116553301268141,,0,
6686,	09/25/2022 06:19:28.611,226394.837,330.0001,1,19,-0.1000147,3.251707,-0.3252185000929,0.1764857,0.00916692,3.367345,2.454279,,-0.000000750738024635211,,,
6687,	09/25/2022 06:19:58.611,226424.837,360.0001,1,19,-0.1000162,3.251103,-0.3251629678686,0.1764857,0.01000025,3.367345,2.456989,,-0.00000545241300642374,,0,
6688,	09/25/2022 06:20:28.613,226454.8387,390.0018,1,19,-0.1000164,3.250759,-0.3251292124476,0.1764857,0.01083357,3.367345,2.459698,,-0.0000273431196546881,,,0
6689,	09/25/2022 06:20:58.611,226484.837,420.0001,1,19,-0.1000156,3.250178,-0.3250685027768,0.1764857,0.01166693,3.367345,2.462407,,-0.00000173853698015591,,0,
6690,	09/25/2022 06:21:28.613,226514.8387,450.0018,1,19,-0.1000176,3.249759,-0.3250330957584,0.1764857,0.01250039,3.367345,2.465116,,-0.0000240236095123691,,,
6691,	09/25/2022 06:21:58.612,226544.8379,480.001,1,19,-0.100017,3.24916,-0.32497123572,0.1764857,0.01333373,3.367345,2.467824,,-0.0000187301793630468,,0,
6692,	09/25/2022 06:22:28.612,226574.8384,510.0015,1,19,-0.1000152,3.248544,-0.3249037778688,0.1764857,0.01416709,3.367345,2.470531,,-0.0000173845000972506,,1.54276895523071,0.985403180122375
6693,	09/25/2022 06:22:58.612,226604.8385,540.0016,1,19,-0.1000143,3.24818,-0.324864448974,0.1764857,0.01500043,3.367345,2.473238,,-0.0000395131792174652,,,
6694,	09/25/2022 06:23:28.612,226634.8379,570.001,1,19,-0.1000149,3.247511,-0.3247994879139,0.1764857,0.01583376,3.367345,2.475945,,-0.00000782406368671218,,0,
6695,	09/25/2022 06:23:58.612,226664.8383,600.0014,1,19,-0.1000152,3.247095,-0.324758855844,0.1764857,0.01666708,3.367345,2.478651,,-0.0000356402997567784,,,
6696,	09/25/2022 06:24:28.612,226694.8385,630.0016,1,19,-0.1000161,3.246424,-0.3246946674264,0.1764857,0.01750045,3.367345,2.481356,,-0.0000104313103292952,,0,0
6697,	09/25/2022 06:24:58.612,226724.8379,660.001,1,19,-0.1000169,3.24576,-0.324630853344,0.1764857,0.01833384,3.367345,2.484061,,-0.0000128811898321146,,,
6698,	09/25/2022 06:25:28.612,226754.8378,690.0009,1,19,-0.100016,3.245281,-0.324580024496,0.1764857,0.01916731,3.367345,2.486767,,-0.0000219310895772651,,0,
6699,	09/25/2022 06:25:58.611,226784.837,720.0001,1,19,-0.1000149,3.244579,-0.3245062442271,0.1764857,0.02000065,3.367345,2.489471,,-0.0000118150301204878,,,
6700,	09/25/2022 06:26:28.612,226814.8376,750.0007,1,19,-0.1000159,3.244089,-0.3244604810151,0.1764857,0.02083401,3.367345,2.492174,,-0.0000421207005274482,,0,0
6701,	09/25/2022 06:26:58.613,226844.8386,780.0017,1,19,-0.1000159,3.243426,-0.3243941704734,0.1764857,0.02166733,3.367345,2.494877,,-0.00000829701184557052,,1.43188297748566,
6702,	09/25/2022 06:27:28.612,226874.8377,810.0008,1,19,-0.1000169,3.24267,-0.324321801123,0.1764857,0.02250066,3.367345,2.49758,,-0.0000343369501933921,,,
6703,	09/25/2022 06:27:58.613,226904.8387,840.0018,1,19,-0.100015,3.242138,-0.32426243207,0.1764857,0.02333397,3.367345,2.500282,,-0.0000370229317923076,,0,
6704,	09/25/2022 06:28:28.611,226934.8371,870.0002,1,19,-0.1000146,3.241337,-0.3241810235202,0.1764857,0.02416727,3.367345,2.502983,,-0.0000065195131355722,,,0
6705,	09/25/2022 06:28:58.611,226964.8369,900,1,19,-0.1000165,3.240751,-0.3241285723915,0.1764857,0.02500064,3.367345,2.505684,,-0.0000415671784139704,,0,
6706,	09/25/2022 06:29:28.612,226994.8379,930.001,1,19,-0.1000161,3.240078,-0.3240599652558,0.1764857,0.02583413,3.367345,2.508385,,-0.000017584090528544,,,
6707,	09/25/2022 06:29:58.612,227024.8384,960.0015,1,19,-0.1000144,3.239299,-0.3239765459056,0.1764857,0.02666745,3.367345,2.511085,,-0.0000327580601151567,,0,
6708,	09/25/2022 06:30:28.612,227054.8376,990.0007,1,19,-0.1000168,3.238766,-0.3239310112688,0.1764857,0.02750079,3.367345,2.513784,,-0.0000147381697388482,,1.25501394271851,0.745173811912537
6709,	09/25/2022 06:30:58.611,227084.837,1020.0001,1,19,-0.1000167,3.237898,-0.3238438728966,0.1764857,0.02833414,3.367345,2.516483,,-0.0000123672198242275,,,
6710,	09/25/2022 06:31:28.611,227114.837,1050.0001,1,19,-0.1000164,3.237319,-0.3237849920316,0.1764857,0.02916748,3.367345,2.519181,,-0.0000392352885683067,,0,
6711,	09/25/2022 06:31:58.612,227144.8378,1080.0009,1,19,-0.1000192,3.236598,-0.3237219426816,0.1764857,0.03000082,3.367345,2.521878,,-0.0000279334999504499,,,
6712,	09/25/2022 06:32:28.613,227174.8386,1110.0017,1,19,-0.1000177,3.235782,-0.3236354733414,0.1764857,0.03083432,3.367345,2.524575,,-0.000037220488593448,,0,0
6713,	09/25/2022 06:32:58.612,227204.8377,1140.0008,1,19,-0.1000146,3.235228,-0.3235700343288,0.1764857,0.03166765,3.367345,2.527272,,-0.0000148963499668753,,,
6714,	09/25/2022 06:33:28.612,227234.8384,1170.0015,1,19,-0.1000152,3.234379,-0.3234870625608,0.1764857,0.03250096,3.367345,2.529967,,-0.0000171481497091008,,0,
6715,	09/25/2022 06:33:58.612,227264.8377,1200.0008,1,19,-0.1000152,3.233794,-0.3234285536688,0.1764857,0.0333343,3.367345,2.532662,,-0.00000932495640881825,,1.19351696968079,
6716,	09/25/2022 06:34:28.613,227294.8394,1230.0025,1,19,-0.1000162,3.233111,-0.3233634763982,0.1764857,0.0341676,3.367345,2.535357,,-0.000013314949683263,,,0
6717,	09/25/2022 06:34:58.613,227324.8394,1260.0025,1,19,-0.1000175,3.232351,-0.3232916661425,0.1764857,0.03500106,3.367345,2.538051,,-0.0000368238397641107,,0,
6718,	09/25/2022 06:35:28.613,227354.8387,1290.0018,1,19,-0.1000147,3.23174,-0.323221506578,0.1764857,0.0358344,3.367345,2.540745,,-0.00000952251866692677,,,
6719,	09/25/2022 06:35:58.612,227384.8385,1320.0016,1,19,-0.1000163,3.230944,-0.3231470643872,0.1764857,0.03666778,3.367345,2.543437,,-0.0000326370791299269,,,
6720,	09/25/2022 06:36:28.611,227414.8371,1350.0002,1,19,-0.1000175,3.230381,-0.3230946316675,0.1764857,0.03750104,3.367345,2.546129,,-0.00000402997693527141,,0,0
6721,	09/25/2022 06:36:58.613,227444.8393,1380.0024,1,19,-0.1000159,3.229635,-0.3230148511965,0.1764857,0.03833437,3.367345,2.548821,,-0.0000351684793713503,,,
6722,	09/25/2022 06:37:28.612,227474.8377,1410.0008,1,19,-0.1000171,3.228939,-0.3229491148569,0.1764857,0.03916771,3.367345,2.551512,,-0.0000408954692829866,,0,
6723,	09/25/2022 06:37:58.612,227504.8377,1440.0008,1,19,-0.100017,3.228469,-0.322901783973,0.1764857,0.04000103,3.367345,2.554203,,-0.0000175040495378198,,1.22870194911957,0.825692415237427
6724,	09/25/2022 06:38:28.613,227534.8387,1470.0018,1,19,-0.1000146,3.227671,-0.3228142239966,0.1764857,0.04083432,3.367345,2.556893,,-0.0000292395106953336,,,
6725,	09/25/2022 06:38:58.611,227564.8373,1500.0004,1,19,-0.1000184,3.227198,-0.3227791804432,0.1764857,0.04166765,3.367345,2.559582,,-0.00000414878104493255,,0,
6726,	09/25/2022 06:39:28.612,227594.8379,1530.001,1,19,-0.1000172,3.226462,-0.3227016951464,0.1764857,0.04250113,3.367345,2.562272,,-0.0000248554406425683,,,
6727,	09/25/2022 06:39:58.612,227624.8377,1560.0008,1,19,-0.1000166,3.225831,-0.3226366487946,0.1764857,0.0433343,3.367345,2.56496,,-0.000014144429769658,,0,0
6728,	09/25/2022 06:40:28.612,227654.8385,1590.0016,1,19,-0.1000168,3.225409,-0.3225950868712,0.1764857,0.04416778,3.367345,2.567648,,0.000000869268376391119,,,
6729,	09/25/2022 06:40:58.612,227684.8383,1620.0014,1,19,-0.100019,3.224634,-0.322524668046,0.1764857,0.04500109,3.367345,2.570336,,-0.0000340595106536057,,0,
6730,	09/25/2022 06:41:28.612,227714.8376,1650.0007,1,19,-0.1000187,3.224218,-0.3224820928766,0.1764857,0.04583445,3.367345,2.573023,,-0.0000111432700578007,,,
6731,	09/25/2022 06:41:58.611,227744.8369,1680,1,19,-0.1000153,3.22353,-0.322402320009,0.1764857,0.04666777,3.367345,2.575709,,-0.0000410092397942208,,1.37986302375793,0
6732,	09/25/2022 06:42:28.612,227774.8379,1710.001,1,19,-0.100016,3.222917,-0.322343266672,0.1764857,0.04750115,3.367345,2.578395,,-0.0000115763996291207,,,
6733,	09/25/2022 06:42:58.612,227804.8379,1740.001,1,19,-0.1000171,3.222516,-0.3223067050236,0.1764857,0.04833461,3.367345,2.581081,,-0.000017662250684225,,0,
6734,	09/25/2022 06:43:28.612,227834.8379,1770.001,1,19,-0.1000178,3.2218,-0.32223734804,0.1764857,0.04916799,3.367345,2.583767,,-0.000028646580176428,,,
6735,	09/25/2022 06:43:58.612,227864.8383,1800.0014,1,19,-0.1000171,3.221423,-0.3221973863333,0.1764857,0.05000127,3.367345,2.586451,,-0.000010273850421072,,0,0
6736,	09/25/2022 06:44:28.612,227894.8377,1830.0008,1,19,-0.1000162,3.220749,-0.3221270761338,0.1764857,0.05083464,3.367345,2.589136,,-0.0000408134001190774,,,
6737,	09/25/2022 06:44:58.612,227924.8377,1860.0008,1,19,-0.100017,3.220136,-0.322068342312,0.1764857,0.05166797,3.367345,2.591819,,-0.0000103911897895159,,0,
6738,	09/25/2022 06:45:28.613,227954.8387,1890.0018,1,19,-0.1000152,3.219774,-0.3220263405648,0.1764857,0.05250128,3.367345,2.594502,,-0.00000707262506693951,,,
6739,	09/25/2022 06:45:58.612,227984.8378,1920.0009,1,19,-0.1000144,3.219075,-0.32195385468,0.1764857,0.05333465,3.367345,2.597185,,-0.0000334690485033207,,0,0
6740,	09/25/2022 06:46:28.613,228014.8393,1950.0024,1,19,-0.1000155,3.218656,-0.321915489168,0.1764857,0.05416809,3.367345,2.599868,,-0.00000379323410015786,,1.50380599498749,0.694561421871185
6741,	09/25/2022 06:46:58.613,228044.8395,1980.0026,1,19,-0.1000173,3.218035,-0.3218591720055,0.1764857,0.05500144,3.367345,2.60255,,-0.0000269888405455276,,,
6742,	09/25/2022 06:47:28.612,228074.8377,2010.0008,1,19,-0.1000174,3.217466,-0.3218025839084,0.1764857,0.05583474,3.367345,2.605232,,-0.00000233139394367754,,0,
6743,	09/25/2022 06:47:58.611,228104.8375,2040.0006,1,19,-0.1000174,3.21712,-0.321767977888,0.1764857,0.05666804,3.367345,2.607913,,-0.0000206635104404995,,,
6744,	09/25/2022 06:48:28.612,228134.8385,2070.0016,1,19,-0.1000178,3.216455,-0.321702752899,0.1764857,0.05750139,3.367345,2.610593,,-0.0000311361291096546,,0,0
6745,	09/25/2022 06:48:58.612,228164.8378,2100.0009,1,19,-0.1000178,3.216011,-0.3216583449958,0.1764857,0.05833474,3.367345,2.613273,,-0.00000723067205399275,,,
6746,	09/25/2022 06:49:28.612,228194.8378,2130.0009,1,19,-0.1000166,3.215425,-0.321595876055,0.1764857,0.05916804,3.367345,2.615953,,-0.0000206640197575325,,0,
6747,	09/25/2022 06:49:58.612,228224.8378,2160.0009,1,19,-0.1000147,3.214859,-0.3215331584273,0.1764857,0.06000156,3.367345,2.618633,,-0.00000177807794443652,,,
6748,	09/25/2022 06:50:28.611,228254.8371,2190.0002,1,19,-0.1000153,3.214492,-0.3214983817276,0.1764857,0.06083489,3.367345,2.621312,,-0.0000265541802946245,,0,0
6749,	09/25/2022 06:50:58.611,228284.8369,2220,1,19,-0.1000181,3.213866,-0.3214447709746,0.1764857,0.06166825,3.367345,2.623991,,-0.0000107078903965885,,,
6750,	09/25/2022 06:51:28.611,228314.837,2250.0001,1,19,-0.1000155,3.213507,-0.3214005093585,0.1764857,0.06250159,3.367345,2.626669,,-0.0000301478103210684,,1.61127901077271,
6751,	09/25/2022 06:51:58.613,228344.8394,2280.0025,1,19,-0.1000138,3.212894,-0.3213337379372,0.1764857,0.0633349,3.367345,2.629346,,-0.000030307870474644,,,
6752,	09/25/2022 06:52:28.613,228374.8395,2310.0026,1,19,-0.1000153,3.212368,-0.3212859492304,0.1764857,0.0641684,3.367345,2.632024,,-0.00000383271481041447,,0,0
6753,	09/25/2022 06:52:58.611,228404.8371,2340.0002,1,19,-0.1000158,3.212065,-0.321257250627,0.1764857,0.06500162,3.367345,2.6347,,-0.0000347338100255001,,,
6754,	09/25/2022 06:53:28.611,228434.8369,2370,1,19,-0.1000143,3.211371,-0.3211830226053,0.1764857,0.06583496,3.367345,2.637377,,-0.0000141062100738054,,0,
6755,	09/25/2022 06:53:58.612,228464.8385,2400.0016,1,19,-0.1000169,3.211026,-0.3211568663394,0.1764857,0.06666841,3.367345,2.640053,,-0.0000320075305353384,,,
6756,	09/25/2022 06:54:28.611,228494.8369,2430,1,19,-0.1000141,3.21041,-0.321086266781,0.1764857,0.06750175,3.367345,2.642729,,-0.000013276099707582,,0,0
6757,	09/25/2022 06:54:58.612,228524.8376,2460.0007,1,19,-0.1000149,3.209938,-0.3210416280762,0.1764857,0.06833499,3.367345,2.645404,,-0.0000114587301141,,,
6758,	09/25/2022 06:55:28.612,228554.8385,2490.0016,1,19,-0.1000181,3.209499,-0.3210079919319,0.1764857,0.06916828,3.367345,2.648078,,-0.000034217559004901,,0,
6759,	09/25/2022 06:55:58.612,228584.8378,2520.0009,1,19,-0.1000169,3.20886,-0.320940229734,0.1764857,0.07000162,3.367345,2.650753,,-0.0000133157200252754,,,
6760,	09/25/2022 06:56:28.612,228614.8377,2550.0008,1,19,-0.1000181,3.208492,-0.3209072737052,0.1764857,0.07083486,3.367345,2.653426,,-0.0000346129709214438,,1.64256799221039,0.611368715763092
6761,	09/25/2022 06:56:58.611,228644.8371,2580.0002,1,19,-0.1000165,3.20788,-0.32084093002,0.1764857,0.07166815,3.367345,2.6561,,-0.00000794142488302896,,,
6762,	09/25/2022 06:57:28.612,228674.8377,2610.0008,1,19,-0.1000173,3.207344,-0.3207898870512,0.1764857,0.07250161,3.367345,2.658773,,-0.0000316887817461975,,0,
6763,	09/25/2022 06:57:58.612,228704.8377,2640.0008,1,19,-0.1000178,3.206973,-0.3207543841194,0.1764857,0.07333489,3.367345,2.661445,,-0.0000250097691605333,,,
6764,	09/25/2022 06:58:28.613,228734.8394,2670.0025,1,19,-0.1000161,3.206306,-0.3206822215266,0.1764857,0.0741682,3.367345,2.664118,,-0.00000501838212585426,,0,0
6765,	09/25/2022 06:58:58.612,228764.8377,2700.0008,1,19,-0.1000187,3.20592,-0.320651950704,0.1764857,0.07500146,3.367345,2.666789,,-0.0000262775702140061,,,
6766,	09/25/2022 06:59:28.612,228794.8377,2730.0008,1,19,-0.1000166,3.205267,-0.3205799074322,0.1764857,0.07583471,3.367345,2.66946,,0.00000106684694856085,,0,
6767,	09/25/2022 06:59:58.613,228824.8387,2760.0018,1,19,-0.1000173,3.204848,-0.3205402438704,0.1764857,0.07666814,3.367345,2.672131,,-0.0000280915392067982,,,
6768,	09/25/2022 07:00:28.612,228854.838,2790.0011,1,19,-0.1000156,3.204212,-0.3204711857072,0.1764857,0.07750142,3.367345,2.674802,,-0.000000316123788479672,,0,0
6769,	09/25/2022 07:00:58.612,228884.8378,2820.0009,1,19,-0.1000189,3.203646,-0.3204251489094,0.1764857,0.07833473,3.367345,2.677471,,-0.0000235492698266171,,1.59374296665192,
6770,	09/25/2022 07:01:28.611,228914.837,2850.0001,1,19,-0.1000187,3.203175,-0.3203773993725,0.1764857,0.07916803,3.367345,2.680141,,-0.00000683572397974785,,,
6771,	09/25/2022 07:01:58.612,228944.8377,2880.0008,1,19,-0.1000178,3.202438,-0.3203008033964,0.1764857,0.08000128,3.367345,2.68281,,-0.00000541357485417393,,0,
6772,	09/25/2022 07:02:28.611,228974.837,2910.0001,1,19,-0.1000144,3.20204,-0.320250109376,0.1764857,0.0808346,3.367345,2.685478,,-0.000026356599846622,,,0
6773,	09/25/2022 07:02:58.613,229004.8388,2940.0019,1,19,-0.1000146,3.201325,-0.320179239345,0.1764857,0.08166784,3.367345,2.688146,,0.00000165940195984149,,0,
6774,	09/25/2022 07:03:28.611,229034.837,2970.0001,1,19,-0.1000144,3.200833,-0.3201293919952,0.1764857,0.0825011,3.367345,2.690813,,-0.0000246162999246735,,,
6775,	09/25/2022 07:03:58.611,229064.8372,3000.0003,1,19,-0.1000167,3.200334,-0.3200868455778,0.1764857,0.08333447,3.367345,2.69348,,-0.0000155670295498567,,0,
6776,	09/25/2022 07:04:28.612,229094.8378,3030.0009,1,19,-0.1000152,3.199545,-0.320003133084,0.1764857,0.08416779,3.367345,2.696147,,-0.0000400238714064471,,,0
6777,	09/25/2022 07:04:58.612,229124.8378,3060.0009,1,19,-0.1000158,3.199101,-0.3199606457958,0.1764857,0.0850011,3.367345,2.698813,,-0.0000291597607429139,,0,
6778,	09/25/2022 07:05:28.611,229154.837,3090.0001,1,19,-0.1000172,3.198367,-0.3198917119124,0.1764857,0.08583437,3.367345,2.701478,,-0.000014619629837398,,1.42330896854401,0.662380516529083
6779,	09/25/2022 07:05:58.612,229184.8378,3120.0009,1,19,-0.1000159,3.197828,-0.3198336454652,0.1764857,0.08666772,3.367345,2.704144,,-0.000040542541682953,,,
6780,	09/25/2022 07:06:28.612,229214.8379,3150.001,1,19,-0.100015,3.197084,-0.31975635626,0.1764857,0.08750107,3.367345,2.706808,,-0.0000201513903448358,,0,
6781,	09/25/2022 07:06:58.611,229244.8371,3180.0002,1,19,-0.1000178,3.196382,-0.3196950955996,0.1764857,0.08833437,3.367345,2.709472,,-0.0000368259788956493,,,
6782,	09/25/2022 07:07:28.612,229274.8379,3210.001,1,19,-0.1000181,3.195939,-0.3196517464959,0.1764857,0.08916783,3.367345,2.712136,,0.000000948308525039465,,0,0
6783,	09/25/2022 07:07:58.611,229304.8371,3240.0002,1,19,-0.1000181,3.195042,-0.3195620302602,0.1764857,0.09000116,3.367345,2.714799,,-0.0000384456907340791,,,
6784,	09/25/2022 07:08:28.611,229334.8371,3270.0002,1,19,-0.1000175,3.194575,-0.3195134050625,0.1764857,0.09083451,3.367345,2.717461,,-0.00000296346411232662,,0,
6785,	09/25/2022 07:08:58.611,229364.8369,3300,1,19,-0.1000193,3.193706,-0.3194322385258,0.1764857,0.09166783,3.367345,2.720123,,-0.000032163461582968,,,
6786,	09/25/2022 07:09:28.611,229394.8369,3330,1,19,-0.1000158,3.193054,-0.3193558502532,0.1764857,0.09250119,3.367345,2.722784,,-0.0000260782708210172,,1.2695130109787,0
6787,	09/25/2022 07:09:58.612,229424.8378,3360.0009,1,19,-0.1000187,3.192361,-0.3192957971507,0.1764857,0.0933345,3.367345,2.725445,,-0.0000139479197969195,,,
6788,	09/25/2022 07:10:28.612,229454.8378,3390.0009,1,19,-0.1000181,3.191603,-0.3192180680143,0.1764857,0.09416781,3.367345,2.728105,,-0.0000295963491225848,,0,
6789,	09/25/2022 07:10:58.611,229484.837,3420.0001,1,19,-0.1000161,3.190962,-0.3191475744882,0.1764857,0.09500112,3.367345,2.730764,,-0.0000105097196865245,,,
6790,	09/25/2022 07:11:28.611,229514.8369,3450,1,19,-0.1000192,3.190052,-0.3190664489984,0.1764857,0.09583441,3.367345,2.733423,,-0.0000300670399155933,,0,0
6791,	09/25/2022 07:11:58.612,229544.8378,3480.0009,1,19,-0.1000189,3.18937,-0.318997279093,0.1764857,0.09666783,3.367345,2.736081,,-0.0000135923100970103,,,
6792,	09/25/2022 07:12:28.611,229574.8371,3510.0002,1,19,-0.100018,3.188628,-0.318920195304,0.1764857,0.09750118,3.367345,2.738738,,-0.0000227212094614515,,1.12310004234314,0.837241113185883
6793,	09/25/2022 07:12:58.612,229604.8378,3540.0009,1,19,-0.1000187,3.187704,-0.3188300100648,0.1764857,0.09833448,3.367345,2.741395,,-0.0000446857011411339,,,
6794,	09/25/2022 07:13:28.612,229634.8379,3570.001,1,19,-0.1000178,3.187035,-0.318760229223,0.1764857,0.09916778,3.367345,2.744051,,-0.0000187686091521755,,0,
6795,	09/25/2022 07:13:58.612,229664.838,3600.0011,1,19,-0.1000161,3.186018,-0.3186530948898,0.1764857,0.1000011,3.367345,2.746706,,-0.000032793490390759,,,
6796,	09/25/2022 07:14:28.612,229694.838,3630.0011,1,19,-0.1000177,3.185334,-0.3185897804118,0.1764857,0.1008346,3.367345,2.749362,,-0.0000120914301078301,,0,0
6797,	09/25/2022 07:14:58.611,229724.8371,3660.0002,1,19,-0.1000177,3.184382,-0.3184945635614,0.1764857,0.1016679,3.367345,2.752016,,-0.0000407374100177549,,,
6798,	09/25/2022 07:15:28.612,229754.8378,3690.0009,1,19,-0.1000187,3.183486,-0.3184081311882,0.1764857,0.1025012,3.367345,2.754669,,-0.0000455579393019434,,0.99936318397522,
6799,	09/25/2022 07:15:58.611,229784.8371,3720.0002,1,19,-0.100015,3.182711,-0.318318840665,0.1764857,0.1033346,3.367345,2.757322,,-0.00000790302874520421,,,
6800,	09/25/2022 07:16:28.611,229814.837,3750.0001,1,19,-0.1000169,3.18164,-0.318217769716,0.1764857,0.1041679,3.367345,2.759973,,-0.0000489136691612657,,0,0
6801,	09/25/2022 07:16:58.611,229844.837,3780.0001,1,19,-0.1000186,3.180823,-0.3181414633078,0.1764857,0.1050012,3.367345,2.762624,,-0.0000214145493373508,,,
6802,	09/25/2022 07:17:28.611,229874.837,3810.0001,1,19,-0.1000158,3.17977,-0.318027240366,0.1764857,0.1058345,3.367345,2.765274,,-0.0000318075799441431,,0,
6803,	09/25/2022 07:17:58.612,229904.8379,3840.001,1,19,-0.1000166,3.178788,-0.3179315678808,0.1764857,0.1066679,3.367345,2.767924,,-0.00001453988988942,,,
6804,	09/25/2022 07:18:28.611,229934.837,3870.0001,1,19,-0.100019,3.177892,-0.317849579948,0.1764857,0.1075012,3.367345,2.770572,,-0.0000157258491526591,,0.885990977287292,1.05870997905731
6805,	09/25/2022 07:18:58.612,229964.8378,3900.0009,1,19,-0.1000189,3.17675,-0.317735040575,0.1764857,0.1083347,3.367345,2.773221,,-0.000041445888200542,,,
6806,	09/25/2022 07:19:28.612,229994.8379,3930.001,1,19,-0.1000147,3.175828,-0.3176294846716,0.1764857,0.1091679,3.367345,2.775867,,-0.000021139199816389,,0,
6807,	09/25/2022 07:19:58.612,230024.8378,3960.0009,1,19,-0.1000168,3.174656,-0.3175189342208,0.1764857,0.1100013,3.367345,2.778513,,-0.0000472174688184168,,,
6808,	09/25/2022 07:20:28.611,230054.8371,3990.0002,1,19,-0.1000169,3.173553,-0.3174089330457,0.1764857,0.1108346,3.367345,2.781158,,-0.0000196390301425708,,0.797099888324738,0
6809,	09/25/2022 07:20:58.612,230084.8378,4020.0009,1,19,-0.1000138,3.172575,-0.317301281535,0.1764857,0.1116679,3.367345,2.783803,,-0.0000477339017379563,,,
6810,	09/25/2022 07:21:28.611,230114.837,4050.0001,1,19,-0.1000178,3.17128,-0.317184448784,0.1764857,0.1125012,3.367345,2.786446,,-0.0000568585201108363,,0,
6811,	09/25/2022 07:21:58.612,230144.8379,4080.001,1,19,-0.1000165,3.17026,-0.31707830929,0.1764857,0.1133347,3.367345,2.789088,,-0.0000313724303850904,,,
6812,	09/25/2022 07:22:28.611,230174.8372,4110.0003,1,19,-0.1000183,3.168933,-0.3169512914739,0.1764857,0.114168,3.367345,2.79173,,-0.0000624308304395527,,0,0
6813,	09/25/2022 07:22:58.612,230204.8379,4140.001,1,19,-0.1000195,3.167761,-0.3168378713395,0.1764857,0.1150014,3.367345,2.79437,,-0.0000288819792331196,,0.71888667345047,1.31479895114899
6814,	09/25/2022 07:23:28.612,230234.8379,4170.001,1,19,-0.1000184,3.166603,-0.3167185654952,0.1764857,0.1158346,3.367345,2.797009,,-0.0000576887687202543,,,
6815,	09/25/2022 07:23:58.611,230264.837,4200.0001,1,19,-0.1000184,3.165167,-0.3165749390728,0.1764857,0.116668,3.367345,2.799648,,-0.0000365910200343933,,0,
6816,	09/25/2022 07:24:28.612,230294.8378,4230.0009,1,19,-0.1000177,3.164055,-0.3164615037735,0.1764857,0.1175013,3.367345,2.802285,,-0.0000569737603655085,,,
6817,	09/25/2022 07:24:58.611,230324.837,4260.0001,1,19,-0.1000166,3.162581,-0.3163105988446,0.1764857,0.1183346,3.367345,2.804921,,-0.0000439415707660373,,0.660837888717651,0
6818,	09/25/2022 07:25:28.612,230354.8378,4290.0009,1,19,-0.1000181,3.161324,-0.3161896199644,0.1764857,0.1191681,3.367345,2.807556,,-0.0000314124590659048,,,
6819,	09/25/2022 07:25:58.612,230384.8378,4320.0009,1,19,-0.1000177,3.159887,-0.3160446299999,0.1764857,0.1200015,3.367345,2.81019,,-0.0000573321995034348,,0,
6820,	09/25/2022 07:26:28.612,230414.8377,4350.0008,1,19,-0.1000189,3.158391,-0.3158987935899,0.1764857,0.1208348,3.367345,2.812823,,-0.0000321236802847125,,0.61178058385849,1.58157300949097
6821,	09/25/2022 07:26:58.611,230444.837,4380.0001,1,19,-0.1000166,3.157067,-0.3157591073122,0.1764857,0.1216681,3.367345,2.815454,,-0.0000610463466728106,,,
6822,	09/25/2022 07:27:28.612,230474.8378,4410.0009,1,19,-0.1000178,3.155447,-0.3156008669566,0.1764857,0.1225014,3.367345,2.818084,,-0.0000354026306013111,,0,
6823,	09/25/2022 07:27:58.611,230504.8371,4440.0002,1,19,-0.1000164,3.154109,-0.3154626273876,0.1764857,0.1233348,3.367345,2.820713,,-0.0000591897587582935,,,
6824,	09/25/2022 07:28:28.611,230534.837,4470.0001,1,19,-0.1000192,3.152393,-0.3152998259456,0.1764857,0.1241681,3.367345,2.823341,,-0.0000382459111278877,,0.561880528926849,0
6825,	09/25/2022 07:28:58.611,230564.837,4500.0001,1,19,-0.1000199,3.150895,-0.3151522028105,0.1764857,0.1250014,3.367345,2.825967,,-0.0000310568502754904,,,
6826,	09/25/2022 07:29:28.612,230594.8377,4530.0008,1,19,-0.1000158,3.149392,-0.3149889603936,0.1764857,0.1258349,3.367345,2.828593,,-0.0000575664089410566,,0,
