Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah)
4530,	09/24/2022 12:21:41.492,161727.7505,5490.0001,1,17,0.09999806,3.905849,0.39057732265294,0.1524739,0.0000000001186199,2.396789,1.632797,,0.0000861677835928276,,0.268906086683273,3.7175829410553
4531,	09/24/2022 12:22:11.492,161757.7505,5520.0001,1,17,0.09999865,3.909171,0.39091182261915,0.1533071,0.0000000001186199,2.400045,1.632797,,0.0000848678100737743,,,
4532,	09/24/2022 12:22:41.493,161787.7515,5550.0011,1,17,0.0999999,3.912169,0.3912165087831,0.1541403,0.0000000001186199,2.403304,1.632797,,0.000133423702209257,,0.263426512479782,
4533,	09/24/2022 12:23:11.494,161817.7523,5580.0019,1,17,0.1000013,3.915596,0.3915646902748,0.1549735,0.0000000001186199,2.406565,1.632797,,0.000120102798973676,,0.260234892368317,3.80237793922424
4534,	09/24/2022 12:23:41.494,161847.7521,5610.0017,1,17,0.100001,3.918673,0.391871218673,0.1558067,0.0000000001186199,2.409828,1.632797,,0.0000988050305750221,,,
4535,	09/24/2022 12:24:11.493,161877.7506,5640.0002,1,17,0.09999639,3.921997,0.39218554159083,0.1566398,0.0000000001186199,2.413095,1.632797,,0.000123492602142505,,0.255225211381912,
4536,	09/24/2022 12:24:41.493,161907.7509,5670.0005,1,17,0.09999734,3.925438,0.39253335833492,0.157473,0.0000000001186199,2.416364,1.632797,,0.0000981564735411666,,0.253530114889145,3.92234301567078
4537,	09/24/2022 12:25:11.493,161937.7514,5700.001,1,17,0.0999999,3.928647,0.3928643071353,0.1583062,0.0000000001186199,2.419636,1.632797,,0.0000911882525542751,,,
4538,	09/24/2022 12:25:41.492,161967.7505,5730.0001,1,17,0.09999901,3.932148,0.39321090717348,0.1591394,0.0000000001186199,2.42291,1.632797,,0.000124536498333327,,0.246911004185677,
4539,	09/24/2022 12:26:11.494,161997.7522,5760.0018,1,17,0.09999979,3.935324,0.39353157358196,0.1599727,0.0000000001186199,2.426189,1.632797,,0.0000980439726845361,,0.250288903713226,4.01192378997803
4540,	09/24/2022 12:26:41.493,162027.7506,5790.0002,1,17,0.09999943,3.938778,0.39387555489654,0.1608059,0.0000000001186199,2.429469,1.632797,,0.0000910158269107342,,,
4541,	09/24/2022 12:27:11.493,162057.7514,5820.001,1,17,0.09999979,3.942383,0.39423747209957,0.161639,0.0000000001186199,2.432752,1.632797,,0.0000964701976045035,,0.243571296334267,
4542,	09/24/2022 12:27:41.493,162087.7511,5850.0007,1,17,0.1000015,3.945624,0.394568318436,0.1624722,0.0000000001186199,2.436038,1.632797,,0.0000962308986345306,,0.242162197828293,4.09293699264526
4543,	09/24/2022 12:28:11.493,162117.7513,5880.0009,1,17,0.09999889,3.949319,0.39492751625591,0.1633054,0.0000000001186199,2.439327,1.632797,,0.0000988141691777855,,,
4544,	09/24/2022 12:28:41.493,162147.7514,5910.001,1,17,0.1000015,3.952632,0.395269128948,0.1641385,0.0000000001186199,2.442619,1.632797,,0.000139980096719228,,0.239404797554016,
4545,	09/24/2022 12:29:11.492,162177.7505,5940.0001,1,17,0.100001,3.956275,0.395631456275,0.1649717,0.0000000001186199,2.445913,1.632797,,0.0000980073382379487,,0.235927999019623,4.18696117401123
4546,	09/24/2022 12:29:41.494,162207.7522,5970.0018,1,17,0.1000001,3.959901,0.3959904959901,0.1658051,0.0000000001186199,2.449212,1.632797,,0.000102718397101853,,,
4547,	09/24/2022 12:30:11.493,162237.7515,6000.0011,1,17,0.1000009,3.963223,0.3963258669007,0.1666382,0.0000000001186199,2.452513,1.632797,,0.000101129400718492,,0.235214605927467,4.25728416442871
4548,	09/24/2022 12:30:41.493,162267.7514,6030.001,1,17,0.09999865,3.967056,0.3967002444744,0.1674714,0.0000000001186199,2.455816,1.632797,,0.000136612099595368,,0.232252195477486,
4549,	09/24/2022 12:31:11.493,162297.7506,6060.0002,1,17,0.09999853,3.97046,0.3970401634238,0.1683045,0.0000000001186199,2.459122,1.632797,,0.0000981040866463445,,0.231507793068886,
4550,	09/24/2022 12:31:41.493,162327.7506,6090.0002,1,17,0.09999865,3.974205,0.39741513482325,0.1691376,0.0000000001186199,2.462432,1.632797,,0.000136469505378045,,,4.33548021316528
4551,	09/24/2022 12:32:11.492,162357.7505,6120.0001,1,17,0.100001,3.977973,0.397801277973,0.1699708,0.0000000001186199,2.465744,1.632797,,0.000155073197674938,,0.229731902480125,
4552,	09/24/2022 12:32:41.493,162387.7507,6150.0003,1,17,0.09999996,3.981409,0.39814074074364,0.1708039,0.0000000001186199,2.46906,1.632797,,0.000102188700111583,,0.22783949971199,
4553,	09/24/2022 12:33:11.492,162417.7505,6180.0001,1,17,0.09999812,3.98532,0.3985245075984,0.171637,0.0000000001186199,2.472379,1.632797,,0.0000995239679468796,,0.226283803582191,4.39790296554565
4554,	09/24/2022 12:33:41.493,162447.7506,6210.0002,1,17,0.09999883,3.988787,0.39887403311921,0.1724704,0.0000000001186199,2.475701,1.632797,,0.000100548902992159,,,
4555,	09/24/2022 12:34:11.493,162477.7514,6240.001,1,17,0.09999871,3.992621,0.39925694951891,0.1733035,0.0000000001186199,2.479026,1.632797,,0.000105627303128131,,0.224731400609016,
4556,	09/24/2022 12:34:41.494,162507.7521,6270.0017,1,17,0.09999835,3.996496,0.3996430057816,0.1741366,0.0000000001186199,2.482354,1.632797,,0.000109123298898339,,0.222533598542213,4.45678997039795
4557,	09/24/2022 12:35:11.494,162537.7519,6300.0015,1,17,0.09999686,4.00004,0.3999914398744,0.1749697,0.0000000001186199,2.485685,1.632797,,0.000111189401650336,,0.222974196076393,
4558,	09/24/2022 12:35:41.493,162567.7514,6330.001,1,17,0.1000007,4.003998,0.4004026027986,0.1758029,0.0000000001186199,2.489019,1.632797,,0.000151207597809844,,,4.507483959198
4559,	09/24/2022 12:36:11.493,162597.7507,6360.0003,1,17,0.09999996,4.007565,0.4007563396974,0.1766361,0.0000000001186199,2.492357,1.632797,,0.000104895101685543,,0.220861107110977,
4560,	09/24/2022 12:36:41.493,162627.7514,6390.001,1,17,0.1000001,4.011505,0.4011509011505,0.1774693,0.0000000001186199,2.495698,1.632797,,0.000144795892992988,,0.219017505645752,
4561,	09/24/2022 12:37:11.493,162657.7515,6420.0011,1,17,0.09999889,4.015452,0.40154074284828,0.1783025,0.0000000001186199,2.499042,1.632797,,0.00011060440010624,,0.217671200633049,4.54773187637329
4562,	09/24/2022 12:37:41.493,162687.7506,6450.0002,1,17,0.09999961,4.019153,0.40191373253033,0.1791357,0.0000000001186199,2.502389,1.632797,,0.00016480109479744,,,
4563,	09/24/2022 12:38:11.493,162717.7507,6480.0003,1,17,0.09999824,4.023273,0.40232021903952,0.1799688,0.0000000001186199,2.505739,1.632797,,0.000125414793728851,,0.215656593441963,
4564,	09/24/2022 12:38:41.492,162747.7505,6510.0001,1,17,0.1000005,4.027015,0.4027035135075,0.180802,0.0000000001186199,2.509093,1.632797,,0.000137724404339679,,0.210994094610214,4.67487096786499
4565,	09/24/2022 12:39:11.493,162777.7514,6540.001,1,17,0.1000007,4.030999,0.4031027216993,0.1816351,0.0000000001186199,2.51245,1.632797,,0.000158956594532356,,0.212558999657631,
4566,	09/24/2022 12:39:41.493,162807.7515,6570.0011,1,17,0.1000007,4.03507,0.403509824549,0.1824682,0.0000000001186199,2.515809,1.632797,,0.000165986595675349,,0.210182204842567,4.74087476730347
4567,	09/24/2022 12:40:11.493,162837.7506,6600.0002,1,17,0.09999824,4.03891,0.4038838915184,0.1833014,0.0000000001186199,2.519173,1.632797,,0.000112161797005683,,,
4568,	09/24/2022 12:40:41.493,162867.7513,6630.0009,1,17,0.09999853,4.043049,0.40429895671797,0.1841347,0.0000000001186199,2.52254,1.632797,,0.000162860000273213,,0.207515895366669,
4569,	09/24/2022 12:41:11.493,162897.7508,6660.0004,1,17,0.1000018,4.046827,0.4046899842886,0.1849678,0.0000000001186199,2.52591,1.632797,,0.000146305101225153,,0.211323395371437,4.76790809631348
4570,	09/24/2022 12:41:41.493,162927.7513,6690.0009,1,17,0.0999999,4.051003,0.4050998948997,0.185801,0.0000000001186199,2.529284,1.632797,,0.00010788939835038,,0.208403706550598,
4571,	09/24/2022 12:42:11.493,162957.7506,6720.0002,1,17,0.09999961,4.054842,0.40548261861162,0.1866341,0.0000000001186199,2.53266,1.632797,,0.000112722300400492,,,4.78925609588623
4572,	09/24/2022 12:42:41.493,162987.7513,6750.0009,1,17,0.09999996,4.058899,0.40588973764404,0.1874673,0.0000000001186199,2.53604,1.632797,,0.000117811701784376,,0.207211405038834,
4573,	09/24/2022 12:43:11.494,163017.7521,6780.0017,1,17,0.09999901,4.063127,0.40630867750427,0.1883004,0.0000000001186199,2.539423,1.632797,,0.000145988000440411,,0.206731006503105,
4574,	09/24/2022 12:43:41.494,163047.7522,6810.0018,1,17,0.09999973,4.067019,0.40670080190487,0.1891336,0.0000000001186199,2.542811,1.632797,,0.000147610102430917,,0.204716295003891,4.86127614974976
4575,	09/24/2022 12:44:11.493,163077.7508,6840.0004,1,17,0.1000018,4.071328,0.4071401283904,0.1899668,0.0000000001186199,2.546201,1.632797,,0.000153437693370506,,0.202943295240402,
4576,	09/24/2022 12:44:41.493,163107.7514,6870.001,1,17,0.1000007,4.075266,0.4075294526862,0.1907999,0.0000000001186199,2.549595,1.632797,,0.000111743196612224,,0.200842201709747,4.94868898391724
4577,	09/24/2022 12:45:11.493,163137.7514,6900.001,1,17,0.09999806,4.079478,0.40793988581268,0.1916331,0.0000000001186199,2.552992,1.632797,,0.000163391203386709,,,
4578,	09/24/2022 12:45:41.492,163167.7505,6930.0001,1,17,0.09999883,4.083828,0.40837802192124,0.1924662,0.0000000001186199,2.556392,1.632797,,0.000116266703116708,,0.200474202632904,4.99098682403564
4579,	09/24/2022 12:46:11.493,163197.7515,6960.0011,1,17,0.09999824,4.0878,0.408772805472,0.1932993,0.0000000001186199,2.559796,1.632797,,0.000176810804987326,,0.199889197945595,
4580,	09/24/2022 12:46:41.493,163227.7511,6990.0007,1,17,0.1000003,4.092196,0.4092208276588,0.1941324,0.0000000001186199,2.563204,1.632797,,0.000182943404070102,,0.197538897395134,
4581,	09/24/2022 12:47:11.493,163257.7514,7020.001,1,17,0.1000004,4.096101,0.4096117384404,0.1949657,0.0000000001186199,2.566615,1.632797,,0.000169748105690815,,0.202719792723656,5.0035719871521
4582,	09/24/2022 12:47:41.493,163287.7515,7050.0011,1,17,0.09999812,4.100313,0.41002359141156,0.1957988,0.0000000001186199,2.570029,1.632797,,0.000148285602335818,,0.199139997363091,
4583,	09/24/2022 12:48:11.493,163317.7507,7080.0003,1,17,0.09999669,4.104752,0.41046161327088,0.1966319,0.0000000001186199,2.573447,1.632797,,0.000167049802257679,,,5.02940797805786
4584,	09/24/2022 12:48:41.493,163347.7507,7110.0003,1,17,0.09999919,4.108836,0.41088027184284,0.197465,0.0000000001186199,2.576869,1.632797,,0.000176232395460829,,0.195816695690155,
4585,	09/24/2022 12:49:11.492,163377.7505,7140.0001,1,17,0.09999943,4.113395,0.41133715536485,0.1982981,0.0000000001186199,2.580294,1.632797,,0.000180356102646329,,0.194137305021286,
4586,	09/24/2022 12:49:41.492,163407.7505,7170.0001,1,17,0.09999913,4.117664,0.41176281763232,0.1991313,0.0000000001186199,2.583722,1.632797,,0.00018988260126207,,0.189610496163368,5.20007991790771
4587,	09/24/2022 12:50:11.493,163437.7515,7200.0011,1,17,0.1000004,4.122051,0.4122067488204,0.1999644,0.0000000001186199,2.587155,1.632797,,0.000117248302558437,,0.187416702508926,
4588,	09/24/2022 12:50:41.493,163467.7514,7230.001,1,17,0.09999734,4.126627,0.41265172317218,0.2007977,0.0000000001186199,2.590592,1.632797,,0.000117259696708061,,0.190110102295876,5.29102277755737
4589,	09/24/2022 12:51:11.493,163497.7507,7260.0003,1,17,0.09999824,4.130692,0.41306192998208,0.2016309,0.0000000001186199,2.594032,1.632797,,0.000135950205731206,,0.193548694252968,
4590,	09/24/2022 12:51:41.493,163527.7506,7290.0002,1,17,0.09999979,4.135199,0.41351903160821,0.202464,0.0000000001186199,2.597475,1.632797,,0.000174932007212192,,,5.18225812911987
4591,	09/24/2022 12:52:11.493,163557.7506,7320.0002,1,17,0.09999776,4.139375,0.4139282278,0.2032972,0.0000000001186199,2.600922,1.632797,,0.000115081798867323,,0.194161504507065,
4592,	09/24/2022 12:52:41.493,163587.7507,7350.0003,1,17,0.1000001,4.143706,0.4143710143706,0.2041303,0.0000000001186199,2.604372,1.632797,,0.000161821197252721,,0.192430302500725,5.21287393569946
4593,	09/24/2022 12:53:11.493,163617.7513,7380.0009,1,17,0.1000006,4.148395,0.414841989037,0.2049634,0.0000000001186199,2.607826,1.632797,,0.000134120506118052,,0.188444197177887,
4594,	09/24/2022 12:53:41.492,163647.7505,7410.0001,1,17,0.09999996,4.152714,0.41527123389144,0.2057966,0.0000000001186199,2.611284,1.632797,,0.000153437693370506,,0.186794102191925,
4595,	09/24/2022 12:54:11.493,163677.7514,7440.001,1,17,0.09999901,4.157404,0.41573628417004,0.2066299,0.0000000001186199,2.614747,1.632797,,0.00014124100562185,,0.184818893671036,5.37279081344604
4596,	09/24/2022 12:54:41.493,163707.7506,7470.0002,1,17,0.09999853,4.161765,0.41617038220545,0.2074631,0.0000000001186199,2.618213,1.632797,,0.000128026294987649,,0.182496696710587,
4597,	09/24/2022 12:55:11.493,163737.7506,7500.0002,1,17,0.1000005,4.166373,0.4166393831865,0.2082963,0.0000000001186199,2.621682,1.632797,,0.000145137004437856,,0.182520404458046,5.46243619918823
4598,	09/24/2022 12:55:41.493,163767.7506,7530.0002,1,17,0.09999943,4.171133,0.41711092245419,0.2091294,0.0000000001186199,2.625155,1.632797,,0.000119281197839882,,0.182841405272484,
4599,	09/24/2022 12:56:11.493,163797.7506,7560.0002,1,17,0.0999999,4.175527,0.4175522824473,0.2099625,0.0000000001186199,2.628632,1.632797,,0.000135308102471754,,0.180138304829597,5.50334501266479
4600,	09/24/2022 12:56:41.493,163827.7514,7590.001,1,17,0.1000007,4.180312,0.4180341262184,0.2107957,0.0000000001186199,2.632113,1.632797,,0.000170692597748712,,0.180974900722504,
4601,	09/24/2022 12:57:11.493,163857.7514,7620.001,1,17,0.09999865,4.184828,0.4184771504822,0.2116289,0.0000000001186199,2.635598,1.632797,,0.00014124100562185,,,5.54651212692261
4602,	09/24/2022 12:57:41.493,163887.7514,7650.001,1,17,0.09999812,4.189578,0.41894992359336,0.2124622,0.0000000001186199,2.639087,1.632797,,0.000175072404090315,,0.179162904620171,
4603,	09/24/2022 12:58:11.493,163917.7508,7680.0004,1,17,0.1000001,4.194377,0.4194381194377,0.2132953,0.0000000001186199,2.64258,1.632797,,0.00013161520473659,,0.178194895386696,5.62244701385498
4604,	09/24/2022 12:58:41.493,163947.7513,7710.0009,1,17,0.1000015,4.198916,0.419897898374,0.2141285,0.0000000001186199,2.646076,1.632797,,0.000180674105649814,,0.175547406077385,
4605,	09/24/2022 12:59:11.493,163977.7514,7740.001,1,17,0.09460846,4.199979,0.39735354522234,0.2149425,0.0000000001186199,2.649495,1.632797,,0.0000117747304102522,,,
4606,	09/24/2022 12:59:41.493,164007.7506,7770.0002,1,17,0.0884314,4.199916,0.3714044517624,0.2157025,0.0000000001186199,2.652687,1.632797,,0.00000782406368671218,,0.297360599040985,
4607,	09/24/2022 13:00:11.494,164037.7522,7800.0018,1,17,0.08300505,4.200058,0.3486260242929,0.2164147,0.0000000001186199,2.655678,1.632797,,0.0000135932095872704,,,0
4608,	09/24/2022 13:00:41.493,164067.7507,7830.0003,1,17,0.07811721,4.200021,0.32809392246141,0.2170841,0.0000000001186199,2.658489,1.632797,,0.0000101151199487504,,0,
4609,	09/24/2022 13:01:11.493,164097.7508,7860.0004,1,17,0.0736885,4.19998,0.30949022623,0.217715,0.0000000001186199,2.661139,1.632797,,0.0000111425297291134,,,
4610,	09/24/2022 13:01:41.493,164127.7506,7890.0002,1,17,0.06969913,4.199986,0.29273537021218,0.2183109,0.0000000001186199,2.663642,1.632797,,0.0000103516804301762,,0,
4611,	09/24/2022 13:02:11.494,164157.7519,7920.0015,1,17,0.0659676,4.19993,0.277059302268,0.2188748,0.0000000001186199,2.66601,1.632797,,0.0000148568296935991,,,0
4612,	09/24/2022 13:02:41.492,164187.7505,7950.0001,1,17,0.06237481,4.200057,0.26197775736417,0.2194081,0.0000000001186199,2.66825,1.632797,,0.000011694930435624,,0,
4613,	09/24/2022 13:03:11.493,164217.7507,7980.0003,1,17,0.05901653,4.200001,0.24786948501653,0.2199126,0.0000000001186199,2.670369,1.632797,,-0.0000103522797871847,,,
4614,	09/24/2022 13:03:41.493,164247.7515,8010.0011,1,17,0.05585555,4.199993,0.23459291901115,0.2203899,0.0000000001186199,2.672374,1.632797,,0.0000143835095514078,,0,
4615,	09/24/2022 13:04:11.493,164277.7507,8040.0003,1,17,0.05293966,4.199981,0.22234556614646,0.2208421,0.0000000001186199,2.674273,1.632797,,-0.00000173866601471673,,,0
4616,	09/24/2022 13:04:41.494,164307.7516,8070.0012,1,17,0.05020687,4.199932,0.21086543993284,0.2212709,0.0000000001186199,2.676074,1.632797,,0.0000120899303510669,,0,
4617,	09/24/2022 13:05:11.493,164337.7507,8100.0003,1,17,0.04763594,4.2001,0.200075711594,0.2216775,0.0000000001186199,2.677782,1.632797,,0.0000104313103292952,,,
4618,	09/24/2022 13:05:41.493,164367.7507,8130.0003,1,17,0.04520067,4.2,0.189842814,0.2220635,0.0000000001186199,2.679403,1.632797,,0.000014462660146819,,0,
4619,	09/24/2022 13:06:11.493,164397.7514,8160.001,1,17,0.04294207,4.200001,0.18035673694207,0.2224299,0.0000000001186199,2.680942,1.632797,,0.0000110635101009393,,,0
4620,	09/24/2022 13:06:41.493,164427.7514,8190.001,1,17,0.04081852,4.199968,0.17143647780736,0.2227779,0.0000000001186199,2.682404,1.632797,,-0.00000379295101993193,,0,
4621,	09/24/2022 13:07:11.493,164457.7511,8220.0007,1,17,0.03880434,4.199993,0.16297795636962,0.2231088,0.0000000001186199,2.683793,1.632797,,0.00000655907888358342,,,
4622,	09/24/2022 13:07:41.493,164487.7515,8250.0011,1,17,0.03691272,4.200109,0.15503744748648,0.2234235,0.0000000001186199,2.685115,1.632797,,0.0000117747304102522,,0,
4623,	09/24/2022 13:08:11.493,164517.7508,8280.0004,1,17,0.03510599,4.199989,0.14744477183411,0.2237229,0.0000000001186199,2.686373,1.632797,,0.0000200725298782345,,,0
4624,	09/24/2022 13:08:41.493,164547.7515,8310.0011,1,17,0.03345096,4.199995,0.1404938647452,0.2240081,0.0000000001186199,2.68757,1.632797,,0.00001304000033997,,0,
4625,	09/24/2022 13:09:11.493,164577.7515,8340.0011,1,17,0.03188138,4.199969,0.13390080767722,0.2242797,0.0000000001186199,2.688711,1.632797,,0.0000121706698337221,,,
4626,	09/24/2022 13:09:41.493,164607.7513,8370.0009,1,17,0.03039021,4.199983,0.12763836536643,0.2245384,0.0000000001186199,2.689798,1.632797,,0.0000236300602409756,,0,
4627,	09/24/2022 13:10:11.492,164637.7505,8400.0001,1,17,0.02900012,4.200059,0.12180221500708,0.2247852,0.0000000001186199,2.690834,1.632797,,-0.00000347713103110436,,,
4628,	09/24/2022 13:10:41.493,164667.7507,8430.0003,1,17,0.02762833,4.200013,0.11603934516829,0.2250206,0.0000000001186199,2.691823,1.632797,,0.0000104313103292952,,0,0
4629,	09/24/2022 13:11:11.494,164697.752,8460.0016,1,17,0.02637826,4.199988,0.11078837546088,0.2252453,0.0000000001186199,2.692766,1.632797,,0.0000116173596325098,,,
4630,	09/24/2022 13:11:41.493,164727.7514,8490.001,1,17,0.02521976,4.199991,0.10592276502216,0.2254599,0.0000000001186199,2.693668,1.632797,,0.0000167531707120361,,0,
4631,	09/24/2022 13:12:11.493,164757.7515,8520.0011,1,17,0.0241064,4.200007,0.1012470487448,0.2256649,0.0000000001186199,2.694529,1.632797,,0.000010273850421072,,,
4632,	09/24/2022 13:12:41.493,164787.7508,8550.0004,1,17,0.02304235,4.200094,0.0967800359809,0.2258609,0.0000000001186199,2.695352,1.632797,,-0.0000113004898594227,,0,0
4633,	09/24/2022 13:13:11.493,164817.7507,8580.0003,1,17,0.0220243,4.2,0.09250206,0.2260483,0.0000000001186199,2.696139,1.632797,,0.0000222835897147888,,,
4634,	09/24/2022 13:13:41.493,164847.7507,8610.0003,1,17,0.02106851,4.200002,0.08848778413702,0.2262277,0.0000000001186199,2.696892,1.632797,,0.0000115377497422742,,0,
4635,	09/24/2022 13:14:11.494,164877.7519,8640.0015,1,17,0.02020474,4.200001,0.08485992820474,0.2263993,0.0000000001186199,2.697613,1.632797,,0.0000101942296169,,,
4636,	09/24/2022 13:14:41.493,164907.7515,8670.0011,1,17,0.01933125,4.200032,0.0811918686,0.2265637,0.0000000001186199,2.698304,1.632797,,0.00000671718498779228,,0,0
4637,	09/24/2022 13:15:11.493,164937.7514,8700.001,1,17,0.01854116,4.20013,0.0778752823508,0.2267213,0.0000000001186199,2.698966,1.632797,,0.00001304000033997,,,
4638,	09/24/2022 13:15:41.493,164967.7515,8730.0011,1,17,0.01779483,4.199923,0.07473691579809,0.2268724,0.0000000001186199,2.6996,1.632797,,0.0000332670606439933,,0,
4639,	09/24/2022 13:16:11.493,164997.7506,8760.0002,1,17,0.01706672,4.2,0.071680224,0.2270173,0.0000000001186199,2.700209,1.632797,,-0.0000117755098472117,,,
4640,	09/24/2022 13:16:41.493,165027.7514,8790.001,1,17,0.01637681,4.199975,0.06878219257975,0.2271563,0.0000000001186199,2.700793,1.632797,,0.0000105110302683897,,0,0
4641,	09/24/2022 13:17:11.493,165057.7514,8820.001,1,17,0.01569788,4.200008,0.06593122158304,0.2272898,0.0000000001186199,2.701354,1.632797,,0.0000113006799438153,,,
4642,	09/24/2022 13:17:41.492,165087.7505,8850.0001,1,17,0.01508124,4.200109,0.06334285185516,0.227418,0.0000000001186199,2.701892,1.632797,,0.0000133552302941098,,0,
4643,	09/24/2022 13:18:11.493,165117.7515,8880.0011,1,17,0.01449064,4.199944,0.06085987652416,0.2275411,0.0000000001186199,2.702409,1.632797,,0.00000940468271437567,,,
4644,	09/24/2022 13:18:41.493,165147.7515,8910.0011,1,17,0.01397102,4.199985,0.0586780744347,0.2276595,0.0000000001186199,2.702906,1.632797,,0.00000316102796205087,,0,0
4645,	09/24/2022 13:19:11.493,165177.7515,8940.0011,1,17,0.01343773,4.199964,0.05643798224172,0.2277734,0.0000000001186199,2.703385,1.632797,,0.0000354819494532421,,,
4646,	09/24/2022 13:19:41.493,165207.7507,8970.0003,1,17,0.01294021,4.200025,0.05434920550525,0.227883,0.0000000001186199,2.703845,1.632797,,0.0000128801202663453,,0,
4647,	09/24/2022 13:20:11.493,165237.7514,9000.001,1,17,0.01244809,4.200135,0.05228365849215,0.2279886,0.0000000001186199,2.704288,1.632797,,0.000011221560271224,,,
4648,	09/24/2022 13:20:41.493,165267.7514,9030.001,1,17,0.01201308,4.199954,0.05045438339832,0.2280902,0.0000000001186199,2.704715,1.632797,,0.0000060844749896205,,0,0
4649,	09/24/2022 13:21:11.493,165297.7514,9060.001,1,17,0.01154502,4.2,0.048489084,0.2281881,0.0000000001186199,2.705126,1.632797,,0.0000149357301779673,,,
4650,	09/24/2022 13:21:41.494,165327.7521,9090.0017,1,17,0.01113637,4.199982,0.04677255354534,0.2282825,0.0000000001186199,2.705523,1.632797,,0.00000869282757776091,,0,
4651,	09/24/2022 13:22:11.492,165357.7505,9120.0001,1,17,0.01074132,4.20003,0.0451138662396,0.2283735,0.0000000001186199,2.705905,1.632797,,0.00000142254498314287,,,
4652,	09/24/2022 13:22:41.493,165387.7515,9150.0011,1,17,0.0103804,4.200137,0.0435991021148,0.2284614,0.0000000001186199,2.706274,1.632797,,0.0000331905212078709,,0,0
4653,	09/24/2022 13:23:11.493,165417.7514,9180.001,1,17,0.01002605,4.199942,0.0421088284891,0.2285462,0.0000000001186199,2.70663,1.632797,,0.0000106691795735969,,,
4654,	09/24/2022 13:23:12.506,165418.7642,9181.0138,1,17,0.009999992,4.199968,0.041999646400256,0.228549,0.0000000001186199,2.706642,1.632797,,0.0000106691795735969,0.632381975650787,0,0
4655,	09/24/2022 13:23:42.548,165448.8057,30.001,1,18,0,4.192997,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000480468297610059,,,
4656,	09/24/2022 13:24:12.548,165478.8057,60.001,1,18,0,4.192096,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000110643295556656,,,
4657,	09/24/2022 13:24:42.548,165508.806,90.0013,1,18,0,4.191702,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000340578189934604,,0,
4658,	09/24/2022 13:25:12.548,165538.8056,120.0009,1,18,0,4.191494,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.00000442536611444666,,,
4659,	09/24/2022 13:25:42.548,165568.8058,150.0011,1,18,0,4.190975,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000273426703643054,,0,0
4660,	09/24/2022 13:26:12.548,165598.8057,180.001,1,18,0,4.190808,0,0.228549,0.0000000001186199,2.706642,1.632797,,0.0000099572389444802,,,
4661,	09/24/2022 13:26:42.547,165628.8055,210.0008,1,18,0,4.190265,0,0.228549,0.0000000001186199,2.706642,1.632797,,0.0000052156970014039,,0,
4662,	09/24/2022 13:27:12.547,165658.8049,240.0002,1,18,0,4.189978,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000105103299574694,,,
4663,	09/24/2022 13:27:42.547,165688.8051,270.0004,1,18,0,4.189927,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.000000474181689469333,,0,0
4664,	09/24/2022 13:28:12.548,165718.8058,300.0011,1,18,0,4.189495,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000330322000081651,,,
4665,	09/24/2022 13:28:42.548,165748.8059,330.0012,1,18,0,4.189362,0,0.228549,0.0000000001186199,2.706642,1.632797,,0.0000230766509048408,,0,
4666,	09/24/2022 13:29:12.547,165778.8055,360.0008,1,18,0,4.188936,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000215754498640308,,,
4667,	09/24/2022 13:29:42.548,165808.8057,390.001,1,18,0,4.18871,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000278188908851007,,0,
4668,	09/24/2022 13:30:12.548,165838.8057,420.001,1,18,0,4.188724,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.000000158050099230422,,,
4669,	09/24/2022 13:30:42.547,165868.805,450.0003,1,18,0,4.188312,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000183350293809781,,0,
4670,	09/24/2022 13:31:12.547,165898.8051,480.0004,1,18,0,4.18828,0,0.228549,0.0000000001186199,2.706642,1.632797,,0.0000128811898321146,,,
4671,	09/24/2022 13:31:42.548,165928.8058,510.0011,1,18,0,4.187919,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000288441406155471,,0,
4672,	09/24/2022 13:32:12.548,165958.8058,540.0011,1,18,0,4.187904,0,0.228549,0.0000000001186199,2.706642,1.632797,,0.00000885080589796416,,,
4673,	09/24/2022 13:32:42.548,165988.8058,570.0011,1,18,0,4.18769,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.00000600590419708169,,0,
4674,	09/24/2022 13:33:12.547,166018.8049,600.0002,1,18,0,4.187359,0,0.228549,0.0000000001186199,2.706642,1.632797,,-0.0000050576450121298,,,
